asin,marketplace,category_path,scan_timestamp,review_title,review_rating,review_author,review_date,review_text,review_location,review_verified_purchase,review_helpful_votes,review_id
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"5.0 out of 5 stars
Great Quality Headset for an even better Price.",5.0,Lawrence Farrell,2025-05-22,"With the whole world moving to USBC some of us just want a simple set of headphones for our phone or tablet. And these do the job to a T. They are light weight, durable, have a great cord length and are an exceptional value for money. A simple, functional and durable headset for those who just want to listen.",the United States,True,1,R3D6HFRWC87LUQ
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"1.0 out of 5 stars
Don't bother",1.0,yankeelover08,2025-05-21,"These are very cheap, they already staticky and cannot even be used.",the United States,True,0,R1Z0MB1WY0W8ZA
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"2.0 out of 5 stars
Not a quality bit of work",2.0,Stephen Evans,2025-04-13,"Literally the crappiest headset I’ve ever seen.  Kensington must have gone out of business and was purchased by a Chinese sweat shop so it could sell its discards.  The split in the cable between ear pieces has so little room that only a child could comfortably use it, and I’m afraid to move it about on my head much because the plastic just feels like it’s waiting to break.The product does seem to work, if without much volume or quality, but . . . For how long?",the United States,True,0,R1SCHURRVTSJRD
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"3.0 out of 5 stars
cheaper",3.0,frank pickard,2025-04-11,"cheap for kidde, i am age74 not for me.",the United States,True,0,R2SQ44GAUNHUZ1
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"1.0 out of 5 stars
Not functional",1.0,Robert Bressman,2025-04-05,"What I received did not work. For the price wasn’t worth the drive to return. Received $3 dollars refund. Ended up in the garbage.  Could have been just a bad item. BTW. The headband came broken, but snapped back together.",the United States,True,0,R1DY8TQWQESVAU
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"5.0 out of 5 stars
Good headphones",5.0,Finn,2025-04-01,Daughter uses these for school and they have been working great,the United States,True,0,R5J26PXLA836K
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"5.0 out of 5 stars
Great for school aged children!",5.0,Evie Danecki,2025-03-02,Great! My little ones use them in school.,the United States,True,0,R15LCUMM0NIDRF
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:12,"5.0 out of 5 stars
shipped fast",5.0,Kindle Customer,2025-01-15,Product was received timely and was exactly as described,the United States,True,0,R4R5J9YMYZPA8
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
Great headphone for work",5.0,Maya,2025-01-09,I love those microphone headsets because they work the best for my work. Great quality,the United States,True,0,R3C3NRV18QA3DE
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"1.0 out of 5 stars
Lasted less than 3-months",1.0,Amazon Customer,2025-01-03,"The first pair I bought broke as I was putting them on. The ear piece broke off. I thought  that was just a fluke so I returned them and bought another pair.  When they worked, the sound was great. After 3 months, music no longer comes out the ear phones and the return window is closed.",the United States,True,1,R1P030ZQKJCX6R
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
Audio headset",5.0,Ron S.,2024-12-20,Works fine.,the United States,True,0,R1QYAVD70QK67E
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
No box",5.0,Vivian Holland,2024-12-20,Ordered new received it wrapped in a bubble wrap.Paid for new way it's wrapped pretty sure it was used.Waiting replacement.,the United States,True,1,RYN5FA8PIFI3T
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"2.0 out of 5 stars
Headphones",2.0,Robert Jones,2024-12-15,"I have bought 2 of these and don't work long before they won't work, no sound comes out even in the middle of my using it, and not wanting to disturb others.  I wouldn't buy another one.  The durability is non-existant.",the United States,True,0,R2BJ55RHHXKU98
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
They work",5.0,ARAULSTON,2024-12-09,They are a great pair of headphones. I wish though that I had bought a cordless one,the United States,True,0,R1DCDR7G8OWBE2
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
Good condition",5.0,Oksana Valko,2024-12-04,"Very good, ease of use",the United States,True,0,R1MVM8LGG53XTD
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"1.0 out of 5 stars
Broke after 2 months",1.0,Alisha lewis,2024-11-15,We bought these for my kid to have in school and this is the second set and this one broke after 2 months.,the United States,True,0,R15KFC5ZMYYBQ9
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"4.0 out of 5 stars
Sound is really good",4.0,Amy H,2024-11-14,"Sound is really good , feels a little cheap though and not as comfortable as my other similarly priced headphones thus only 4 stars",the United States,True,0,R2D6WBXRDQJHF1
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:21,"5.0 out of 5 stars
Very good product. Met my expectations",5.0,Jim D.,2024-10-14,All good,the United States,True,1,RVOAKAZMA6YK7
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"5.0 out of 5 stars
Great headset for a kid",5.0,Erika S,2024-10-10,My child uses this headset for school and tells me they work good. Great value!,the United States,True,0,R3PHS3R8O1WLZR
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"4.0 out of 5 stars
Good",4.0,Doug,2024-10-07,Good,the United States,True,0,R2ZYJAO38ATMEA
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"1.0 out of 5 stars
Doesn't work with iPad",1.0,Tom,2024-10-05,"Despite manufacturer claims that it works with ""all ios devices"" these headphones do not work with iPads",the United States,True,0,RUWEIK1SMWXEY
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"5.0 out of 5 stars
Nice",5.0,BusyMom,2024-09-24,My son needs headphones for his iPad at school and these are so much easier than having to keep up with an adapter or remember to charge them. Sound quality is pretty good too.,the United States,True,1,R1VFRJB3GDMP16
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"1.0 out of 5 stars
Don't buy stupid connection type",1.0,Matt,2024-09-23,Stick with the standard 3.5 mm jack or buy a decent pair of BT headphones.  Stopped connecting properly in less that 20 days.,the United States,True,1,R37NNG6BECZMS5
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"5.0 out of 5 stars
Great product for great price",5.0,Monique  Tait,2024-09-20,Great product for great price,the United States,True,0,R1QAAVCDC7Y6HN
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"1.0 out of 5 stars
Dead after 4 months",1.0,ScotH,2024-09-17,"Amazing that this device with virtually no moving parts fails within 4 months. In the US, these have a 30-day warranty. European law, however, gives it a 2-year warranty.",the United States,False,0,R1BR5ZJ2UUNTR9
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"5.0 out of 5 stars
Son approved",5.0,Naturalfreak,2024-09-10,My son love it. I got it for his school. Fits good and works great,the United States,True,0,R3RIZ4V9WL3O8Y
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"5.0 out of 5 stars
Headphones for a tablet......",5.0,Robert Clapp,2024-09-04,Great headphones for my tablet and the price was right!!!!,the United States,True,0,R1OQ41ZDY1V5RF
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:30,"2.0 out of 5 stars
Came Broken",2.0,Christopher Millette,2024-08-26,Came broken,the United States,True,0,R2BXZXOXJQTNAQ
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"5.0 out of 5 stars
returned",5.0,Joan Cassens,2024-08-24,"item returned, too small",the United States,True,0,R2HO63VX5L1WGD
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"1.0 out of 5 stars
These are NOT over-ear headphones.",1.0,Jeremy Hayes,2024-08-16,"The title states the headphones are over-ear when they are actually on-ear headphones.Being on-ear headphones, they have zero noise cancelling, which was the one thing I was looking for in my headphones.The cord is excessively long at 4 foot length, I find myself tripping over it often when getting up from my computer.The only thing these headphones have working for them are the USB-C connection and their sound quality, which is incredibly average for a headphone brand.",the United States,True,3,R25HYDZZ70OU02
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"5.0 out of 5 stars
Great",5.0,BellaBoo,2024-07-27,Work great!,the United States,True,0,RRFLDGTL4YV63
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"3.0 out of 5 stars
Cord is too long",3.0,Momma C,2024-07-15,"Purchased these to use while at the gym as earbuds don't stay in my ears.  Overestimated the length of the cord and it ended up being way too long to use on the treadmill safely.  Sound quality was decent, just didn't need such a long cord.",the United States,True,1,RH4XSDSZE4NI9
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"4.0 out of 5 stars
Decent Sound",4.0,J. Zimmardi,2024-07-07,"Decent phones. Could have more Bass and could be a little louder, but then again I don't want to go deaf listening too loud. These are good for news and talk. Music sounds decent, but if you want louder response, consider the JBL TUNE 770 NC which are also Noise Cancelling.",the United States,True,0,R2NGRFJ6HXGI71
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"4.0 out of 5 stars
Let them burn-in",4.0,Tom St.,2024-06-15,"Out of the box there was little bass and Karen Carpenter sounded unpleasant. After a 3-hour burn-in I was getting bass and Karen sounded smooth. After 1-month I was hearing some sub-bass. (Surprising for on-ear headphones).These headphones sound great, are comfortable, and are inexpensive. What more could you ask for? (Maybe that the cable didn't feel so rubbery.)7 months later - I am still enjoying them. The wires twist but don't make a tangle.",the United States,True,2,R9H6B4AL21QO3
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"5.0 out of 5 stars
Excellent Value",5.0,MauiSpartan,2024-06-03,Was extremely easy to setup and worked immediately. The cost made it a great value,the United States,True,0,R3GOG24UJYB7UK
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"1.0 out of 5 stars
Three times.. three flops!",1.0,john finn,2024-05-29,Sorry to say I bought these three times and all three times did not last a month problems within 2 weeks I must be crazy terrible products my mistake should have known better,the United States,True,3,R2RQM34CO1SA6V
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"1.0 out of 5 stars
Worked for less than 3 months: now only works for 30 secs before a deafening jackhammer noise",1.0,Gwynne Ellen Ash,2024-05-15,"Lasted less than a semester.  Doesn't work on Zoom.  Makes DEAFENING jackhammer noise that won't stop without unplugging, then starts again after 30 seconds.  Garbage.",the United States,True,1,RP4QH1GE2JFVH
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:39,"2.0 out of 5 stars
Value for money",2.0,GRAMMY COLLEEN T.,2024-05-08,"Packaging was of NO concern by seller. Flimsy, very thin bubble wrap of NO PROTECTION FOR PRODUCT. Shipped in a very thin envelope, NO outer box to product item. Headphones rented! Never buy these.",the United States,True,0,R7AHE7HZ1HMSO
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"5.0 out of 5 stars
Comfortable and decent sound quality",5.0,Rogerkk,2024-04-28,"For some reason my apple wired ear buds started to irritate the inside of my ear. I purchased these so I could listen to music and watch my iPad with my family around when they are watching a show I’m not interested in.They fit great and block a lot of sound out. Not very many over the ear headsets have a usb-c plug either.You can beat them for the price, either,",the United States,True,0,R506UN7H5TQIO
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"2.0 out of 5 stars
These sounded very tinny, and I returned them.",2.0,Thomas Klaus,2024-04-24,"These sounded so cheap, I returned them.  They are not near as good as they said they were.",the United States,True,0,R3TBKZY12RICIU
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Low quality",1.0,Arch Quain,2024-04-11,Terrible sound.,the United States,True,0,R11DBPYOQNSUE9
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Broke after 5 weeks",1.0,Sonya Wainwright,2024-04-10,"I was happy with it as long as it lasted, which was a few days longer than the 30-day warranty! Now there is sound on only one side",the United States,True,1,R240BFZG1BWAOX
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"4.0 out of 5 stars
Can finally do Duolingo on my Samsung tablet",4.0,Mad Midwest Maggie,2024-04-08,"Every other type of headphones clips the start of the sound of a word. Maybe new wireless headphones would work, too, but I'm not interested in spending that money to use one app.The sound isn't great for music and I really wanted over the ear headphones. I hate that I can't charge while using these, but they will at least travel fairly well. They're not tight at least, and they're not the in-ear style, which I hate.I miss when things came with regular 3.5mm headphones jacks.",the United States,False,0,R1EDLR0CDDVVV4
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Terrible, do not buy!",1.0,Colby Cook,2024-03-15,"Within 2 months of purchasing, the ear piece fell off. Attempted to contact the company regarding replacement with no response. Phone number provides immediately disconnects",the United States,True,0,R2YT58TDAZLW3J
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"5.0 out of 5 stars
evaluate those reviews",5.0,Louie,2024-02-17,"despite those reviews, I gave it a shot anyway, just arrived, no box, packed in a cheap bubble wrap, surprisingly, the sound test is pretty good, for the money, seems worth it, will follow up if it fails. so far, like it, sounds good, comfortable.",the United States,True,1,R2XEQ4RLL2OVUO
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Don't waste your time and $",1.0,Claudia Ross McLeish,2024-02-13,Bought this HP to go with my new kindle 11.Return date was buy 2/7. Stopped working on 2/10. Customer service has not responded. Head phone manufacturer has not responded. Looks like I lose. BEWARE!,the United States,True,2,R1T2SLKABLE2M2
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Fell apart in less than 45 days",1.0,Carol,2024-02-13,Kid can't use them and and need to replace for school.,the United States,True,1,R345WVWSPIA8XZ
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:48,"1.0 out of 5 stars
Dead in less than 6 months",1.0,Brenden Moeller,2024-02-07,"For electronics, I award 1 star for each year the product works as intended without technical issues (up to a max of 5). I bought this headset for my kid to use at school. Now, roughly 6 months later, they do not work anymore despite no physical damage to the headset or chord. I tested it with multiple computers.If I could give Kensington's headphones half a star, I would. I will be replacing them with a different brand.",the United States,True,1,R94QRBDVAPFAT
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
The headset is just what I was looking for!",5.0,Gabe,2024-01-31,The headset work well.  The fit is good.  The mic works well.,the United States,True,0,R29NB5VO4Q9ZBS
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
Good value",5.0,naciel norelia,2024-01-21,Thanks very much,the United States,True,0,RDXGOK03I29VP
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"3.0 out of 5 stars
Very Small",3.0,Seawolf88,2024-01-19,"These seem child sized, and the headset width is not adjustable. For an adult male wearing glasses, very uncomfortable. The earpad speakers are also very small, not covering the ear and feeling awkward. Sound quality is acceptable, sound pollution is high. Almost feel like I may as well use speakers. Would not buy these again.",the United States,True,0,R3TPTLLZWP9T2D
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
Works fine for voip",5.0,Michael A. Monteon,2024-01-19,"These are decently built, comfortable enough, and sound quality is pretty ok. They have usbc at the end of the plug (the oval one) so it fit my application just fine.",the United States,True,1,R1KEY0GK9VD4PM
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
Impressive Wired Headphones for Audio Enthusiasts",5.0,Preet Hayer,2024-01-11,"I recently purchased a pair of wired headphones, and I must say, they have completely elevated my audio experience. Here's a detailed review:Sound Quality:The standout feature of these headphones is undeniably the exceptional sound quality. The clarity, depth, and balance across the entire spectrum are remarkable. Whether I'm listening to music, watching movies, or gaming, the headphones deliver a rich and immersive audio experience. The bass is deep without being overpowering, and the highs and mids are crisp and detailed.Comfort:Comfort is crucial for extended listening sessions, and these headphones excel in that department. The ear cushions are plush and provide a snug fit without causing discomfort. The adjustable headband ensures a customized fit for various head sizes. I can wear them for hours without any signs of fatigue or discomfort.Build Quality:The build quality of these headphones is impressive. The materials used feel durable and sturdy, giving the headphones a premium look and feel. The adjustable headband and swiveling ear cups add to the overall flexibility and durability of the design. The detachable cable is a practical feature that adds to the longevity of the headphones.Noise Isolation:The headphones offer excellent noise isolation, effectively blocking out external sounds and allowing me to enjoy my audio without distractions. This is particularly beneficial when using them in noisy environments or during travel.Cable and Connectivity:The wired connection provides a reliable and uninterrupted audio experience. The included cable is of high quality and has a sufficient length, giving me flexibility in my movements while connected to various devices. The universal compatibility ensures that I can use these headphones with a wide range of audio sources.Overall, these wired headphones have exceeded my expectations. They strike an impressive balance between outstanding audio quality, comfort, and durability. If you're an audio enthusiast looking for a reliable pair of wired headphones, I highly recommend considering this option. They deliver a premium listening experience that is well worth the investment.",the United States,True,11,R3REIZL2N3O592
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
A very good headphone for computer",5.0,CJ Cassidy,2024-01-09,"It's good, lightweight and has a good sound quality. The headphones are adjustable, you just have to be a little agressive the first time, then they work like a charm. I hope this helps.",the United States,True,0,RLIM1EZTS8YMH
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"1.0 out of 5 stars
The Mic doesn't work",1.0,David Johnson,2024-01-03,"The sound quality is rather bad and they are really uncomfortable. And most importantly, the mic just won't pick up any sound. I tried on 2 different android devices. I tried uninstalling the drivers on windows 10. Windows update had no updated drivers. the Kensington website had no drivers for this headset. Nothing I did could get the mic to work. And I got two of these (one for home and one for office). Neither worked.",the United States,True,2,R2VTNNRTTY343F
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"3.0 out of 5 stars
AOK As Earphones - the Mic is Horrible",3.0,D. Foster,2023-12-21,"The clarity of the sound coming through the headset was nice and clear.  HOWEVER, I do t know why they bothered putting a mic on this.  No one could understand me when I tried to communicate via the mic.  But, as my daughter said...you get what you pay for!  For $13.99 I guess I was expecting more...or maybe it got damaged because it was delivered in a plastic bubble bag...no box.",the United States,True,0,R2D694GWS8U0M2
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"3.0 out of 5 stars
Stylish",3.0,Amazom Customer,2023-12-03,I don't use them often and are too bulky. The sound is very good,the United States,True,1,R3IZVOQZI3RW45
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:07:57,"5.0 out of 5 stars
Great for school",5.0,Judy obra,2023-11-27,These are great for school computers if your kiddo is needing a headset for school this is the one.,the United States,True,0,R29SRV0MG52F7G
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"2.0 out of 5 stars
Uncomfortable",2.0,Jessica,2023-11-15,Not comfortable,the United States,True,0,R3P2Z9H0BP1YR5
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"1.0 out of 5 stars
These things do not work with android.  Literally garbage",1.0,adam,2023-11-14,"The video showcases the product in use.The video guides you through product setup.The video compares multiple products.The video shows the product being unpacked.Video Player is loading.Click to play videoPlayMuteCurrent Time 0:00/Duration 0:10Loaded: 60.06%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:10 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionscaptions off, selectedEnglish (Automated)Audio Trackdefault, selectedFullscreenThis is a modal window.


These do not work for android.  Plug them in and nothing happens.  I bought them to record on band lab. They came at least two days late and will not work.  I've adjusted all my phone settings and still nothing.  Completely useless.  I'm throwing them in the garbage.",the United States,True,3,R3VKIEOFB3FQ60
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"5.0 out of 5 stars
Great price point and functional",5.0,HTEL,2023-11-07,"If you want something basic, cheap, that is plug and play, this is for you.Im taking a few language courses and I wanted something I could use with my online tutors as well as free online programs.This fits for my purpose. Its not fancy. It did arrive packed in a bubble envelope with nothing else to protect it. That worried me a bit, but I got lucky and nothing was wrong with it.",the United States,True,1,R2XCTNCWNMN6P2
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"2.0 out of 5 stars
Constant Buzz",2.0,sarah,2023-11-04,"I ordered a pair of these for my daughter because she prefers over ear headphones. They were comfortable in the fit. However, as soon as they were plugged in they had a buzz in one ear phone. We requested a replacement and when it came we had the same problem with the second pair. I returned both and will be purchasing something else.",the United States,True,0,R30XVNFH6DXZNU
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"4.0 out of 5 stars
AS Advertised",4.0,Amazon Customer,2023-11-03,You get what,the United States,True,0,R106QNX1CZ39IC
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"1.0 out of 5 stars
Not a Good Headset",1.0,Stephen Rudyk,2023-10-27,"Bought these recently to use with my Type C phone. Had high expectations but these fail at every level.The wires are just ridiculous and almost unmanageable. , the microphone is attached to the headset and not built in and is weirdly placed. The sound quality is marginal at best. It is not very comfortable. Sorry I wasted money on them. Also, only had them a very short while and already there is static in one of the ear phones.Advice: Stay Away.",the United States,True,2,R3R4K7GBZZR28N
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"3.0 out of 5 stars
Not very comfortable",3.0,flguy,2023-10-25,Gets.the job done but not really comfortable,the United States,True,0,R2IWFYZQ5RZKWR
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"5.0 out of 5 stars
son loves them",5.0,steven,2023-10-22,great for school headphones,the United States,True,0,R3E62HK16SK5EN
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"3.0 out of 5 stars
It gets the job done",3.0,Anna,2023-10-20,They’re cheap standard headphones. They don’t hurt my ears so that’s a plus for comfort. Fit is fine and it adjusts easily. Sound quality is not great but I’m not mad about it,the United States,True,1,R3DSR80VJ78BO9
B07F2QF1P4,com,"Electronics > › > Headphones, Earbuds & Accessories > › > Headphones & Earbuds > › > Over-Ear Headphones",2025-09-08 17:08:06,"5.0 out of 5 stars
Nice headphones",5.0,Carlos G.,2023-10-15,Good headphones for school,the United States,True,0,R1ZRKH8Y8RBG63
